year,month,day,hour,minute,sec,ID,lat,lon,depth,mag
1990.0,6.0,17.0,15.0,52.0,30.1,75547.0,19.5156667,-155.9178333,9.789,3.39
1990.0,6.0,21.0,6.0,15.0,13.7,75565.0,19.3841667,-155.2406667,30.672,2.84
1990.0,6.0,22.0,6.0,59.0,33.8,75568.0,19.3376667,-155.8096667,9.839,2.67
1990.0,6.0,22.0,11.0,47.0,21.2,75572.0,19.3223333,-155.2218333,8.295,2.7
1990.0,6.0,23.0,22.0,9.0,49.5,75580.0,19.3316667,-155.108,8.056,2.83
1990.0,6.0,25.0,4.0,46.0,22.5,75586.0,19.3831667,-155.0666667,8.349,2.52
1990.0,6.0,28.0,3.0,21.0,56.7,75605.0,19.1755,-155.5535,4.757,2.56
1990.0,6.0,29.0,23.0,48.0,29.1,75611.0,19.4375,-154.8495,8.26,2.72
1990.0,7.0,3.0,13.0,34.0,15.0,75619.0,19.7356667,-155.2866667,50.657,2.44
1990.0,7.0,4.0,3.0,34.0,26.4,75624.0,19.3323333,-155.1055,8.626,3.11
1990.0,7.0,6.0,10.0,7.0,2.6,75644.0,19.3193333,-155.293,32.57,2.74
1990.0,7.0,8.0,12.0,14.0,33.8,75656.0,19.3563333,-155.3248333,30.077,2.51
1990.0,7.0,10.0,1.0,35.0,33.5,75661.0,19.436,-155.4835,7.673,2.95
1990.0,7.0,11.0,14.0,0.0,3.0,75672.0,19.4488333,-155.3848333,10.796,2.48
1990.0,7.0,11.0,23.0,34.0,9.5,75676.0,19.4448333,-155.3896667,10.668,2.58
1990.0,7.0,12.0,13.0,27.0,47.0,75679.0,19.3261667,-155.114,8.416,3.66
1990.0,7.0,15.0,14.0,12.0,1.3,75691.0,19.2775,-155.4781667,9.336,2.67
1990.0,7.0,15.0,21.0,58.0,40.9,75693.0,19.3623333,-155.1058333,-0.063,2.46
1990.0,7.0,16.0,16.0,4.0,32.5,75697.0,19.3286667,-155.1371667,8.229,3.0
1990.0,7.0,21.0,9.0,55.0,0.5,75716.0,19.3381667,-155.1126667,7.066,2.4
1990.0,7.0,21.0,15.0,41.0,11.8,75722.0,19.7861667,-155.5721667,12.17,2.97
1990.0,7.0,22.0,0.0,43.0,36.2,75724.0,19.1818333,-155.6236667,3.685,2.45
1990.0,7.0,22.0,19.0,50.0,36.9,75730.0,19.472,-155.4421667,4.982,2.78
1990.0,7.0,23.0,13.0,49.0,58.2,75734.0,19.94,-155.898,8.517,2.58
1990.0,7.0,26.0,16.0,50.0,15.4,75747.0,19.3391667,-155.1898333,7.956,2.71
1990.0,7.0,30.0,4.0,46.0,34.1,75763.0,19.4523333,-155.2831667,10.296,2.43
1990.0,7.0,30.0,19.0,49.0,49.1,75769.0,19.4161667,-155.2723333,9.603,2.63
1990.0,7.0,31.0,0.0,5.0,31.1,75776.0,19.9385,-155.4478333,31.904,2.5
1990.0,7.0,31.0,0.0,6.0,12.8,75777.0,19.4271667,-155.2585,9.535,2.41
1990.0,7.0,31.0,4.0,0.0,52.1,75784.0,19.4123333,-155.285,9.133,2.77
1990.0,8.0,1.0,19.0,39.0,53.2,75800.0,19.2735,-155.1183333,41.702,2.41
1990.0,8.0,2.0,5.0,37.0,22.8,75801.0,19.8228333,-155.6186667,16.03,4.67
1990.0,8.0,3.0,5.0,52.0,8.9,75814.0,19.6798333,-155.9958333,13.573,2.47
1990.0,8.0,3.0,9.0,13.0,58.0,75816.0,19.3288333,-155.1071667,8.266,2.53
1990.0,8.0,4.0,3.0,41.0,48.8,75823.0,19.2331667,-155.4358333,8.929,3.37
1990.0,8.0,7.0,0.0,32.0,38.1,75839.0,19.3975,-155.446,8.325,2.77
1990.0,8.0,9.0,2.0,6.0,36.0,75854.0,19.3316667,-155.1101667,8.696,4.71
1990.0,8.0,11.0,2.0,34.0,30.8,75879.0,19.3246667,-155.1833333,8.249,2.43
1990.0,8.0,11.0,13.0,10.0,7.3,75883.0,19.5373333,-155.9238333,9.819,3.04
1990.0,8.0,11.0,14.0,45.0,49.4,75884.0,19.0418333,-155.259,41.821,2.48
1990.0,8.0,12.0,4.0,24.0,46.6,75894.0,19.2981667,-155.7826667,8.949,2.46
1990.0,8.0,13.0,12.0,43.0,6.5,75901.0,19.4698333,-155.8661667,8.569,2.56
1990.0,8.0,14.0,2.0,0.0,22.3,75907.0,18.3063333,-155.488,6.091,3.08
1990.0,8.0,14.0,7.0,55.0,23.1,75911.0,19.1908333,-155.5163333,41.683,2.58
1990.0,8.0,16.0,18.0,34.0,37.5,75923.0,19.322,-155.4316667,30.267,2.84
1990.0,8.0,16.0,23.0,39.0,3.6,75926.0,19.3048333,-156.5748333,5.343,2.6
1990.0,8.0,19.0,4.0,12.0,50.7,75940.0,19.1513333,-155.28,28.623,2.46
1990.0,8.0,22.0,2.0,0.0,18.2,75965.0,19.3846667,-155.2418333,2.232,2.42
1990.0,8.0,24.0,10.0,33.0,54.5,75981.0,19.3151667,-155.2176667,8.235,2.73
1990.0,8.0,24.0,18.0,27.0,34.7,75982.0,19.1841667,-155.6795,6.798,3.19
1990.0,9.0,1.0,20.0,7.0,48.3,76031.0,19.8395,-155.6203333,20.18,3.75
1990.0,9.0,4.0,5.0,48.0,9.5,76039.0,19.973,-155.7201667,28.233,2.53
1990.0,9.0,5.0,3.0,18.0,0.1,76045.0,19.5948333,-155.0943333,6.104,2.71
1990.0,9.0,6.0,16.0,44.0,5.3,76057.0,19.4931667,-155.4575,2.524,2.72
1990.0,9.0,9.0,23.0,4.0,37.5,76075.0,19.3116667,-155.219,7.545,2.46
1990.0,9.0,10.0,6.0,15.0,5.3,76077.0,19.3513333,-155.2528333,24.382,2.5
1990.0,9.0,11.0,1.0,25.0,42.5,76081.0,19.218,-155.3896667,34.219,2.71
1990.0,9.0,11.0,15.0,31.0,41.6,76087.0,19.4845,-155.4475,3.562,2.4
1990.0,9.0,13.0,9.0,50.0,16.0,76103.0,19.1743333,-155.5863333,-0.265,2.4
1990.0,9.0,13.0,12.0,29.0,13.3,76105.0,20.2146667,-156.2621667,33.866,2.76
1990.0,9.0,18.0,6.0,10.0,50.0,76123.0,19.7753333,-156.1698333,44.556,3.02
1990.0,9.0,21.0,5.0,24.0,53.7,76133.0,19.4221667,-155.2788333,4.653,2.43
1990.0,9.0,21.0,19.0,18.0,36.8,76139.0,19.4451667,-155.6036667,14.339,3.43
1990.0,9.0,23.0,1.0,33.0,55.0,76150.0,19.3105,-155.7943333,8.959,2.83
1990.0,9.0,23.0,13.0,52.0,24.1,76156.0,19.4146667,-155.2575,6.815,2.55
1990.0,9.0,23.0,21.0,34.0,53.8,76172.0,19.4003333,-155.2985,6.783,2.43
1990.0,9.0,23.0,23.0,36.0,36.0,76177.0,19.4133333,-155.2778333,9.533,2.43
1990.0,9.0,25.0,3.0,45.0,39.3,76182.0,19.8633333,-155.5815,17.94,2.51
1990.0,9.0,28.0,10.0,29.0,6.0,76196.0,19.353,-155.249,8.512,2.95
1990.0,9.0,30.0,19.0,25.0,29.4,76211.0,19.263,-155.2385,32.972,3.87
1990.0,10.0,2.0,7.0,43.0,37.6,76229.0,19.4743333,-155.8598333,7.329,2.55
1990.0,10.0,5.0,18.0,42.0,5.9,76254.0,19.8131667,-155.5323333,18.176,3.09
1990.0,10.0,6.0,8.0,22.0,27.1,76257.0,19.3641667,-155.8118333,9.617,3.16
1990.0,10.0,6.0,9.0,13.0,14.7,76258.0,18.8616667,-155.201,13.601,2.94
1990.0,10.0,7.0,2.0,49.0,8.8,76261.0,19.713,-157.53,9.697,4.27
1990.0,10.0,8.0,18.0,18.0,26.5,76268.0,18.8458333,-155.1445,15.951,2.52
1990.0,10.0,16.0,9.0,34.0,49.1,76313.0,19.2893333,-155.4598333,10.026,3.17
1990.0,10.0,22.0,3.0,12.0,33.7,76350.0,19.2238333,-155.3853333,34.639,2.42
1990.0,10.0,23.0,11.0,35.0,18.9,76357.0,19.2688333,-155.3668333,7.841,3.49
1990.0,10.0,23.0,20.0,59.0,33.4,76360.0,19.1976667,-155.7036667,1.398,2.55
1990.0,10.0,24.0,2.0,40.0,54.2,76361.0,19.271,-155.4983333,7.481,2.69
1990.0,10.0,24.0,3.0,27.0,57.9,76362.0,19.7023333,-156.0565,7.393,2.72
1990.0,10.0,25.0,7.0,7.0,30.1,76370.0,19.5418333,-155.996,9.169,2.54
1990.0,10.0,25.0,18.0,50.0,39.0,76372.0,19.3351667,-155.1945,7.493,2.77
1990.0,10.0,26.0,21.0,18.0,14.4,76384.0,19.3288333,-155.1986667,9.083,2.96
1990.0,10.0,29.0,5.0,41.0,4.1,76392.0,19.2951667,-155.2101667,10.098,2.78
1990.0,10.0,30.0,11.0,2.0,40.7,76399.0,19.3803333,-155.2401667,2.352,2.44
1990.0,10.0,30.0,14.0,39.0,19.7,76402.0,20.42,-156.123,12.609,2.72
1990.0,10.0,31.0,16.0,15.0,20.3,76413.0,19.4095,-155.2678333,15.838,2.73
1990.0,11.0,1.0,18.0,52.0,0.9,76416.0,18.3118333,-154.6173333,6.966,3.23
1990.0,11.0,4.0,10.0,16.0,43.0,76431.0,18.8565,-155.9581667,4.373,2.71
1990.0,11.0,5.0,2.0,47.0,29.4,76439.0,19.9315,-155.5955,40.163,2.98
1990.0,11.0,5.0,8.0,3.0,32.7,76442.0,19.4991667,-155.4555,3.974,3.29
1990.0,11.0,6.0,16.0,52.0,44.6,76447.0,19.4773333,-154.8886667,-0.195,2.4
1990.0,11.0,8.0,0.0,43.0,46.2,76455.0,19.2746667,-155.4805,9.546,2.81
1990.0,11.0,11.0,15.0,24.0,4.9,76471.0,19.2341667,-155.5166667,7.481,3.56
1990.0,11.0,12.0,9.0,5.0,41.8,76485.0,19.9988333,-155.233,6.754,3.16
1990.0,11.0,12.0,23.0,28.0,7.3,76501.0,19.4178333,-155.328,3.321,3.11
1990.0,11.0,13.0,11.0,34.0,26.4,76533.0,19.3525,-155.4983333,7.943,2.51
1990.0,11.0,13.0,14.0,2.0,22.8,76539.0,19.3193333,-155.2198333,8.339,2.97
1990.0,11.0,14.0,3.0,44.0,27.9,76550.0,19.42,-155.3131667,5.823,2.43
1990.0,11.0,14.0,8.0,51.0,36.4,76554.0,19.2361667,-155.489,8.033,2.86
1990.0,11.0,22.0,14.0,3.0,16.8,76581.0,19.4361667,-155.4866667,7.644,2.4
1990.0,11.0,25.0,16.0,3.0,18.0,76592.0,19.427,-155.355,9.153,2.57
1990.0,11.0,26.0,1.0,19.0,59.9,76594.0,19.331,-155.179,8.959,3.54
1990.0,11.0,28.0,3.0,15.0,29.0,76608.0,19.742,-156.0371667,13.945,2.64
1990.0,12.0,4.0,12.0,57.0,39.6,76638.0,19.1755,-155.7046667,-0.252,2.5
1990.0,12.0,4.0,17.0,48.0,10.1,76640.0,19.7658333,-154.9821667,45.006,2.84
1990.0,12.0,6.0,10.0,51.0,46.7,76699.0,19.417,-155.3151667,5.521,2.82
1990.0,12.0,7.0,10.0,14.0,57.1,76713.0,19.6425,-155.9318333,15.138,2.43
1990.0,12.0,8.0,7.0,23.0,21.4,76716.0,19.7113333,-154.8571667,40.084,3.29
1990.0,12.0,8.0,11.0,53.0,28.2,76718.0,19.2966667,-155.796,9.539,2.62
1990.0,12.0,11.0,5.0,42.0,0.0,76738.0,19.4846667,-155.2821667,10.476,2.58
1990.0,12.0,12.0,20.0,48.0,2.3,76743.0,18.8846667,-155.161,49.501,2.6
1990.0,12.0,14.0,10.0,3.0,30.0,76745.0,19.9215,-155.66,10.832,2.55
1990.0,12.0,15.0,6.0,13.0,57.0,76749.0,19.319,-155.229,7.12,2.48
1990.0,12.0,15.0,10.0,57.0,10.6,76750.0,19.3298333,-155.3443333,29.626,2.44
1990.0,12.0,18.0,22.0,20.0,49.3,76759.0,19.4128333,-155.3221667,5.061,2.72
1990.0,12.0,20.0,11.0,15.0,36.8,76763.0,19.9313333,-155.1033333,11.343,2.89
1990.0,12.0,23.0,7.0,12.0,55.2,76776.0,19.9838333,-155.9108333,50.228,3.08
1990.0,12.0,27.0,7.0,13.0,38.3,76788.0,19.3503333,-155.2113333,27.497,2.64
1990.0,12.0,28.0,1.0,13.0,11.3,76795.0,19.2816667,-155.197,0.058,2.41
1990.0,12.0,29.0,1.0,25.0,52.0,76803.0,19.2998333,-155.2195,6.322,2.6
1990.0,12.0,29.0,18.0,10.0,5.5,76805.0,19.2093333,-155.4738333,10.469,2.48
1990.0,12.0,31.0,4.0,59.0,46.5,76809.0,19.3418333,-155.2138333,6.728,2.82
1991.0,1.0,1.0,15.0,35.0,20.7,76814.0,19.3421667,-155.1193333,8.466,3.35
1991.0,1.0,2.0,19.0,8.0,19.7,76828.0,19.3936667,-155.2948333,9.92,2.5
1991.0,1.0,2.0,21.0,4.0,23.8,76836.0,19.3793333,-155.2791667,7.353,2.44
1991.0,1.0,6.0,11.0,57.0,42.3,76855.0,19.4168333,-155.259,10.705,2.51
1991.0,1.0,7.0,0.0,48.0,51.2,76860.0,19.8831667,-156.575,6.195,2.57
1991.0,1.0,7.0,22.0,19.0,34.4,76874.0,19.5245,-155.6181667,7.519,3.33
1991.0,1.0,13.0,1.0,58.0,14.6,77074.0,19.3903333,-155.2791667,1.909,2.43
1991.0,1.0,15.0,10.0,30.0,18.9,77134.0,19.9568333,-155.4095,35.677,2.83
1991.0,1.0,15.0,20.0,15.0,49.6,77143.0,19.2118333,-155.3861667,34.559,2.52
1991.0,1.0,20.0,12.0,52.0,3.2,77171.0,19.5596667,-154.8353333,16.143,2.56
1991.0,1.0,21.0,7.0,15.0,57.8,77173.0,19.9155,-155.4361667,29.757,3.1
1991.0,1.0,22.0,20.0,58.0,22.1,77180.0,19.3096667,-155.1788333,5.559,2.6
1991.0,1.0,25.0,22.0,41.0,14.5,77192.0,20.1568333,-155.7573333,27.612,3.1
1991.0,2.0,7.0,14.0,22.0,51.7,77259.0,19.3161667,-155.2226667,8.615,2.61
1991.0,2.0,8.0,20.0,5.0,45.0,77271.0,19.798,-156.1623333,35.046,3.58
1991.0,2.0,11.0,21.0,23.0,58.8,77289.0,19.2141667,-155.6881667,2.15,3.53
1991.0,2.0,13.0,23.0,36.0,45.8,77296.0,19.3425,-155.1255,6.966,2.68
1991.0,2.0,14.0,10.0,57.0,43.8,77299.0,19.1786667,-155.4708333,4.377,2.75
1991.0,2.0,18.0,11.0,29.0,24.9,77308.0,19.3801667,-155.2395,2.572,2.54
1991.0,2.0,19.0,12.0,15.0,21.1,77313.0,19.21,-155.388,35.369,2.43
1991.0,2.0,22.0,1.0,51.0,59.4,77325.0,19.2031667,-155.0218333,15.457,2.59
1991.0,2.0,23.0,7.0,19.0,7.5,77332.0,19.1393333,-155.5601667,33.897,2.46
1991.0,2.0,23.0,17.0,54.0,54.0,77334.0,19.3406667,-155.1278333,8.496,3.27
1991.0,2.0,23.0,20.0,47.0,39.7,77336.0,19.3301667,-155.1973333,8.553,3.01
1991.0,2.0,24.0,15.0,18.0,6.9,77342.0,19.3536667,-155.2818333,30.48,2.53
1991.0,2.0,25.0,8.0,13.0,31.2,77347.0,19.7391667,-155.7623333,18.239,2.58
1991.0,2.0,25.0,9.0,4.0,0.6,77348.0,19.5986667,-156.0165,43.389,3.91
1991.0,2.0,26.0,1.0,40.0,24.0,77350.0,19.5098333,-156.4273333,31.969,3.0
1991.0,2.0,27.0,21.0,6.0,39.2,77356.0,19.9153333,-155.645,11.023,2.44
1991.0,2.0,27.0,23.0,4.0,15.7,77357.0,19.2455,-155.532,7.421,2.48
1991.0,3.0,5.0,0.0,12.0,22.6,77372.0,19.3405,-156.181,40.029,2.84
1991.0,3.0,5.0,1.0,38.0,57.9,77373.0,18.8525,-155.235,44.804,2.57
1991.0,3.0,7.0,14.0,13.0,21.9,77393.0,19.9688333,-155.6933333,27.679,4.23
1991.0,3.0,7.0,16.0,44.0,2.4,77394.0,19.4761667,-155.8696667,9.129,2.68
1991.0,3.0,12.0,0.0,21.0,1.6,77407.0,19.4845,-155.4478333,4.442,3.17
1991.0,3.0,13.0,9.0,54.0,32.0,77411.0,19.417,-155.845,11.697,3.03
1991.0,3.0,13.0,21.0,33.0,18.6,77425.0,19.4111667,-155.3183333,4.101,3.0
1991.0,3.0,14.0,1.0,8.0,19.2,77426.0,19.2206667,-155.3838333,34.059,2.51
1991.0,3.0,15.0,17.0,33.0,8.8,77429.0,20.1171667,-156.1165,26.123,3.09
1991.0,3.0,17.0,16.0,37.0,3.1,77434.0,19.2236667,-155.3851667,32.423,2.46
1991.0,3.0,20.0,21.0,14.0,5.4,77446.0,19.2078333,-155.5335,7.007,2.49
1991.0,3.0,24.0,4.0,41.0,59.1,77457.0,19.9831667,-155.8053333,15.113,3.62
1991.0,3.0,25.0,11.0,32.0,27.4,77465.0,19.3205,-155.7698333,8.499,2.82
1991.0,3.0,26.0,8.0,3.0,24.6,77470.0,19.3223333,-155.4988333,7.913,3.02
1991.0,3.0,26.0,15.0,57.0,22.2,77491.0,19.3621667,-155.2133333,1.894,3.25
1991.0,3.0,27.0,3.0,32.0,44.7,77594.0,18.9006667,-155.2138333,46.891,2.64
1991.0,3.0,28.0,2.0,38.0,46.7,77601.0,19.4586667,-155.6058333,6.619,2.56
1991.0,3.0,29.0,0.0,3.0,32.7,77615.0,19.3136667,-155.2195,9.375,3.87
1991.0,3.0,30.0,8.0,31.0,6.8,77626.0,18.8578333,-155.3428333,16.509,3.18
1991.0,3.0,30.0,12.0,2.0,4.7,77627.0,19.8931667,-155.3766667,8.295,2.6
1991.0,4.0,1.0,9.0,42.0,48.6,77639.0,19.3003333,-155.3078333,31.096,2.77
1991.0,4.0,2.0,7.0,40.0,33.7,77644.0,19.432,-155.3525,9.266,2.87
1991.0,4.0,2.0,15.0,7.0,31.8,77648.0,19.2071667,-155.3858333,36.379,2.44
1991.0,4.0,3.0,6.0,34.0,40.5,77651.0,19.3823333,-155.2421667,2.212,2.51
1991.0,4.0,3.0,13.0,26.0,32.9,77654.0,19.3603333,-155.8063333,8.46,2.48
1991.0,4.0,8.0,1.0,45.0,25.0,77685.0,19.1973333,-155.3561667,44.659,2.49
1991.0,4.0,9.0,2.0,39.0,1.7,77690.0,20.4618333,-156.0136667,2.685,3.3
1991.0,4.0,9.0,3.0,20.0,31.8,77691.0,19.3093333,-155.2361667,7.05,2.44
1991.0,4.0,10.0,10.0,38.0,31.9,77701.0,19.8255,-155.6178333,16.9,2.59
1991.0,4.0,13.0,18.0,19.0,3.2,77719.0,19.362,-155.44,8.597,2.55
1991.0,4.0,15.0,21.0,55.0,59.1,77724.0,19.312,-155.7735,8.375,2.45
1991.0,4.0,16.0,1.0,53.0,29.0,77725.0,19.3015,-155.7666667,8.439,2.44
1991.0,4.0,16.0,18.0,23.0,28.1,77730.0,19.7511667,-156.5341667,33.683,3.16
1991.0,4.0,17.0,18.0,14.0,29.3,77736.0,19.3185,-154.9373333,43.051,3.75
1991.0,4.0,20.0,9.0,9.0,31.1,77741.0,19.2823333,-155.7938333,8.529,2.92
1991.0,4.0,21.0,11.0,30.0,14.1,77751.0,19.2148333,-155.388,34.329,2.89
1991.0,4.0,22.0,6.0,3.0,25.4,77755.0,20.2771667,-156.6605,26.776,3.14
1991.0,4.0,23.0,10.0,26.0,19.2,77761.0,18.9158333,-155.1518333,14.421,2.43
1991.0,4.0,25.0,3.0,10.0,25.0,77769.0,20.2538333,-155.8688333,28.218,2.45
1991.0,4.0,25.0,3.0,56.0,2.3,77770.0,20.5876667,-156.0423333,8.791,2.7
1991.0,4.0,26.0,15.0,42.0,36.2,77777.0,20.8133333,-155.4351667,5.846,3.92
1991.0,5.0,4.0,18.0,21.0,17.2,77804.0,19.2388333,-155.2036667,11.334,2.47
1991.0,5.0,4.0,22.0,39.0,31.0,77806.0,19.2171667,-155.5783333,7.385,2.4
1991.0,5.0,5.0,21.0,41.0,7.3,77807.0,19.6221667,-156.5125,9.503,2.56
1991.0,5.0,6.0,20.0,1.0,49.8,77812.0,19.1958333,-155.5145,37.483,2.56
1991.0,5.0,7.0,14.0,10.0,4.6,77814.0,19.292,-155.2148333,7.643,2.64
1991.0,5.0,8.0,18.0,21.0,11.9,77823.0,19.3386667,-156.2183333,28.929,5.47
1991.0,5.0,10.0,0.0,15.0,36.8,77834.0,18.9775,-155.45,35.407,3.48
1991.0,5.0,10.0,4.0,56.0,22.4,77835.0,19.375,-155.2793333,29.55,2.5
1991.0,5.0,11.0,8.0,45.0,26.3,77840.0,19.3705,-155.2216667,2.554,2.49
1991.0,5.0,11.0,10.0,28.0,26.9,77841.0,20.2158333,-155.6433333,28.973,2.65
1991.0,5.0,12.0,4.0,39.0,15.3,77849.0,20.0898333,-155.6626667,20.613,2.99
1991.0,5.0,15.0,2.0,29.0,42.7,77863.0,20.1826667,-155.812,28.493,2.77
1991.0,5.0,15.0,19.0,40.0,51.1,77867.0,19.343,-155.1856667,7.999,2.44
1991.0,5.0,21.0,7.0,35.0,8.6,77897.0,19.8076667,-156.498,38.853,2.4
1991.0,5.0,22.0,22.0,48.0,13.5,77904.0,20.0998333,-155.6623333,31.089,2.57
1991.0,5.0,23.0,14.0,38.0,4.6,77906.0,19.3406667,-155.1973333,7.834,2.72
1991.0,5.0,30.0,16.0,46.0,8.5,77925.0,19.9531667,-155.3343333,9.775,2.66
1991.0,5.0,31.0,3.0,56.0,43.3,77928.0,19.9563333,-155.3276667,9.187,3.1
1991.0,6.0,1.0,16.0,42.0,41.2,77947.0,19.3073333,-155.3045,32.506,3.12
1991.0,6.0,4.0,8.0,30.0,15.4,77964.0,19.388,-155.2511667,1.962,2.55
1991.0,6.0,5.0,1.0,35.0,42.8,77973.0,19.4175,-155.2645,0.465,2.6
1991.0,6.0,5.0,6.0,9.0,46.2,77975.0,21.5121667,-157.0566667,33.911,3.24
1991.0,6.0,6.0,1.0,13.0,0.4,77981.0,19.3798333,-155.2405,2.622,3.22
1991.0,6.0,8.0,5.0,42.0,13.1,77990.0,19.3825,-155.2466667,2.052,2.51
1991.0,6.0,8.0,19.0,38.0,36.1,77994.0,19.442,-155.4865,7.223,2.53
1991.0,6.0,14.0,8.0,17.0,28.5,78016.0,21.3478333,-156.9343333,3.85,3.83
1991.0,6.0,16.0,8.0,13.0,18.4,78022.0,18.8333333,-156.9363333,15.013,2.93
1991.0,6.0,18.0,10.0,31.0,16.1,78028.0,19.3258333,-155.1733333,8.009,2.85
1991.0,6.0,19.0,4.0,8.0,25.8,78030.0,19.4525,-154.8755,9.613,2.86
1991.0,6.0,20.0,12.0,17.0,32.3,78039.0,19.3728333,-157.6211667,25.657,2.62
1991.0,6.0,25.0,16.0,9.0,42.3,78059.0,19.3301667,-155.199,7.563,2.75
1991.0,6.0,26.0,14.0,35.0,7.4,78061.0,19.4145,-155.3178333,3.111,2.99
1991.0,6.0,27.0,23.0,30.0,16.1,78072.0,18.873,-155.1456667,11.921,3.29
1991.0,6.0,28.0,11.0,33.0,0.3,78074.0,19.3243333,-155.2218333,8.475,2.62
1991.0,6.0,28.0,17.0,41.0,14.6,78076.0,19.3918333,-155.251,1.979,2.55
1991.0,6.0,30.0,1.0,27.0,11.8,78084.0,19.2773333,-155.4878333,6.146,2.62
1991.0,6.0,30.0,2.0,17.0,15.1,78085.0,19.3301667,-155.1103333,8.456,3.38
1991.0,7.0,1.0,15.0,34.0,27.5,78094.0,19.3381667,-155.4963333,8.253,2.92
1991.0,7.0,5.0,0.0,21.0,46.4,78116.0,19.1725,-155.1255,49.495,2.77
1991.0,7.0,11.0,8.0,41.0,50.5,78137.0,19.3235,-155.2225,8.225,2.49
1991.0,7.0,11.0,11.0,12.0,13.5,78138.0,19.383,-155.2458333,1.882,2.45
1991.0,7.0,13.0,7.0,8.0,13.3,78145.0,19.487,-155.4423333,2.691,2.63
1991.0,7.0,14.0,13.0,5.0,58.3,78152.0,19.4193333,-155.3115,4.163,2.72
1991.0,7.0,15.0,17.0,58.0,8.8,78164.0,20.451,-156.7016667,33.006,3.08
1991.0,7.0,21.0,22.0,40.0,45.1,78190.0,19.3305,-155.1938333,8.793,2.81
1991.0,7.0,23.0,5.0,3.0,13.5,78199.0,19.3541667,-155.2616667,25.152,2.67
1991.0,8.0,2.0,2.0,43.0,21.0,78245.0,19.4965,-155.2631667,22.516,2.41
1991.0,8.0,4.0,6.0,55.0,16.6,78256.0,19.4156667,-155.3123333,4.641,2.93
1991.0,8.0,6.0,5.0,17.0,9.1,78264.0,19.4193333,-155.325,4.681,2.55
1991.0,8.0,6.0,5.0,45.0,42.1,78265.0,19.308,-155.2223333,9.175,3.68
1991.0,8.0,7.0,4.0,59.0,25.1,78272.0,19.4961667,-155.5031667,19.314,2.89
1991.0,8.0,8.0,2.0,37.0,13.9,78275.0,19.3481667,-155.2183333,7.684,2.75
1991.0,8.0,11.0,5.0,17.0,39.9,78284.0,19.4121667,-155.3121667,4.661,2.6
1991.0,8.0,11.0,13.0,29.0,59.6,78290.0,19.3758333,-155.0688333,8.189,3.37
1991.0,8.0,16.0,7.0,36.0,43.9,78307.0,19.7775,-156.1421667,34.926,2.53
1991.0,8.0,19.0,9.0,25.0,42.0,78312.0,18.7131667,-156.6545,28.433,4.62
1991.0,8.0,21.0,20.0,7.0,22.9,78320.0,18.6578333,-155.169,16.514,2.54
1991.0,8.0,21.0,21.0,9.0,49.4,78328.0,19.3928333,-155.2483333,2.108,3.01
1991.0,8.0,24.0,7.0,32.0,11.1,78395.0,19.3245,-155.1933333,7.243,2.71
1991.0,8.0,27.0,3.0,21.0,39.8,78403.0,19.4876667,-155.4365,1.751,2.42
1991.0,8.0,29.0,21.0,4.0,4.6,78414.0,19.3861667,-155.2466667,2.122,2.42
1991.0,9.0,2.0,1.0,40.0,18.1,78425.0,19.3091667,-156.366,36.659,2.5
1991.0,9.0,2.0,2.0,36.0,33.6,78426.0,19.9863333,-156.4811667,35.046,2.96
1991.0,9.0,2.0,5.0,53.0,4.4,78427.0,19.4298333,-155.3151667,5.114,2.52
1991.0,9.0,4.0,17.0,5.0,16.4,78439.0,19.1988333,-155.6153333,8.757,4.01
1991.0,9.0,5.0,5.0,30.0,52.5,78442.0,19.2948333,-155.457,7.467,2.62
1991.0,9.0,5.0,16.0,28.0,24.9,78448.0,19.298,-155.2185,7.78,2.45
1991.0,9.0,6.0,9.0,56.0,34.2,78454.0,18.9115,-155.0565,33.434,3.8
1991.0,9.0,9.0,21.0,46.0,22.1,78462.0,21.6915,-155.7635,15.081,3.59
1991.0,9.0,12.0,13.0,2.0,45.6,78470.0,19.3,-155.2331667,8.77,2.98
1991.0,9.0,14.0,3.0,54.0,20.4,78476.0,20.3155,-155.742,27.973,2.45
1991.0,9.0,14.0,19.0,24.0,9.1,78480.0,19.483,-155.969,9.399,2.6
1991.0,9.0,16.0,0.0,5.0,46.8,78483.0,19.3598333,-155.1198333,7.624,2.64
1991.0,9.0,17.0,4.0,44.0,19.9,78489.0,20.6488333,-155.856,30.116,2.55
1991.0,9.0,18.0,20.0,14.0,5.0,78497.0,19.8736667,-155.9045,40.216,2.58
1991.0,9.0,20.0,19.0,20.0,10.4,78506.0,19.2205,-155.1833333,22.756,2.59
1991.0,9.0,22.0,7.0,2.0,28.7,78515.0,19.2891667,-155.7813333,7.999,2.96
1991.0,9.0,22.0,7.0,47.0,31.2,78517.0,19.2238333,-155.3871667,35.299,2.73
1991.0,9.0,23.0,8.0,31.0,14.6,78521.0,19.2033333,-155.362,46.579,2.52
1991.0,9.0,24.0,9.0,28.0,56.3,78523.0,19.3836667,-155.2446667,1.972,2.45
1991.0,9.0,25.0,0.0,56.0,41.9,78529.0,19.2275,-155.5551667,9.565,2.52
1991.0,9.0,25.0,17.0,39.0,31.4,78533.0,19.1953333,-155.5901667,4.309,3.68
